"id_subj","group","n_trial","rt","acc","identity","pressed_key","link","block_order"
"CNTRL15","CTRL",173,NA,1,"no-go","","hsam_t2","self-first"
"CNTRL15","CTRL",174,0.3757,1,"go","l","hsam_t2","self-first"
"CNTRL15","CTRL",175,0.3886,1,"go","a","hsam_t2","self-first"
"CNTRL15","CTRL",176,NA,1,"no-go","","hsam_t2","self-first"
"CNTRL15","CTRL",177,0.3041,1,"go","l","hsam_t2","self-first"
"CNTRL15","CTRL",178,NA,1,"no-go","","hsam_t2","self-first"
"CNTRL15","CTRL",179,NA,1,"no-go","","hsam_t2","self-first"
"CNTRL15","CTRL",180,NA,1,"no-go","","hsam_t2","self-first"
"CNTRL15","CTRL",181,NA,1,"no-go","","hsam_t2","self-first"
"CNTRL15","CTRL",182,0.3878,1,"go","l","hsam_t2","self-first"
"CNTRL15","CTRL",183,0.3497,1,"go","a","hsam_t2","self-first"
"CNTRL15","CTRL",184,NA,1,"no-go","","hsam_t2","self-first"
"CNTRL15","CTRL",185,0.4894,1,"go","l","hsam_t2","self-first"
"CNTRL15","CTRL",186,0.3507,1,"go","l","hsam_t2","self-first"
"CNTRL15","CTRL",187,NA,1,"no-go","","hsam_t2","self-first"
"CNTRL15","CTRL",188,NA,1,"no-go","","hsam_t2","self-first"
"CNTRL15","CTRL",189,0.3716,1,"go","l","hsam_t2","self-first"
"CNTRL15","CTRL",190,NA,1,"no-go","","hsam_t2","self-first"
"CNTRL15","CTRL",191,0.3373,1,"go","a","hsam_t2","self-first"
"CNTRL15","CTRL",192,0.3789,1,"go","a","hsam_t2","self-first"
"CNTRL15","CTRL",193,0.3395,1,"go","a","hsam_t2","self-first"
"CNTRL15","CTRL",194,NA,1,"no-go","","hsam_t2","self-first"
"CNTRL15","CTRL",195,0.4097,1,"go","l","hsam_t2","self-first"
"CNTRL15","CTRL",196,0.3629,1,"go","a","hsam_t2","self-first"
"CNTRL15","CTRL",197,0.3168,1,"go","a","hsam_t2","self-first"
"CNTRL15","CTRL",198,NA,1,"no-go","","hsam_t2","self-first"
"CNTRL15","CTRL",199,NA,1,"no-go","","hsam_t2","self-first"
"CNTRL15","CTRL",200,0.3214,1,"go","l","hsam_t2","self-first"
"CNTRL16","CTRL",1,0.451,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",2,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",3,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",4,0.372,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",5,0.404,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",6,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",7,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",8,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",9,0.502,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",10,0.702,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",11,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",12,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",13,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",14,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",15,0.471,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",16,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",17,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",18,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",19,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",20,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",21,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",22,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",23,0.501,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",24,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",25,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",26,0.52,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",27,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",28,0.455,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",29,0.387,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",30,0.435,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",31,0.409,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",32,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",33,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",34,0.334,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",35,0.503,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",36,0.453,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",37,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",38,0.404,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",39,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",40,0.436,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",41,0.469,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",42,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",43,0.636,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",44,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",45,0.418,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",46,0.434,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",47,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",48,0.356,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",49,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",50,0.435,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",51,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",52,0.4,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",53,0.37,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",54,0.438,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",55,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",56,0.436,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",57,0.349,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",58,0.584,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",59,0.351,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",60,0.37,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",61,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",62,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",63,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",64,0.367,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",65,0.405,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",66,0.403,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",67,0.409,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",68,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",69,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",70,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",71,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",72,0.383,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",73,0.307,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",74,0.388,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",75,0.451,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",76,0.419,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",77,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",78,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",79,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",80,0.441,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",81,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",82,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",83,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",84,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",85,0.385,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",86,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",87,0.352,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",88,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",89,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",90,0.434,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",91,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",92,0.427,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",93,0.451,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",94,0.572,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",95,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",96,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",97,0.423,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",98,NA,1,"no-go","","hsam_t1","self-first"
"CNTRL16","CTRL",99,0.404,1,"go","l","hsam_t1","self-first"
"CNTRL16","CTRL",100,0.467,1,"go","a","hsam_t1","self-first"
"CNTRL16","CTRL",101,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",102,0.352,1,"go","l","hsam_t1","other-first"
"CNTRL16","CTRL",103,0.335,1,"go","l","hsam_t1","other-first"
"CNTRL16","CTRL",104,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",105,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",106,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",107,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",108,0.421,1,"go","l","hsam_t1","other-first"
"CNTRL16","CTRL",109,0.388,1,"go","l","hsam_t1","other-first"
"CNTRL16","CTRL",110,0.268,1,"go","l","hsam_t1","other-first"
"CNTRL16","CTRL",111,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",112,0.467,0,"no-go","a","hsam_t1","other-first"
"CNTRL16","CTRL",113,0.485,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",114,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",115,0.434,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",116,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",117,0.335,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",118,0.472,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",119,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",120,0.523,1,"go","l","hsam_t1","other-first"
"CNTRL16","CTRL",121,0.484,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",122,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",123,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",124,0.419,1,"go","l","hsam_t1","other-first"
"CNTRL16","CTRL",125,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",126,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",127,0.456,1,"go","l","hsam_t1","other-first"
"CNTRL16","CTRL",128,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",129,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",130,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",131,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",132,0.401,1,"go","l","hsam_t1","other-first"
"CNTRL16","CTRL",133,0.355,1,"go","l","hsam_t1","other-first"
"CNTRL16","CTRL",134,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",135,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",136,0.454,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",137,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",138,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",139,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",140,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",141,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",142,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",143,0.427,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",144,0.368,1,"go","l","hsam_t1","other-first"
"CNTRL16","CTRL",145,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",146,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",147,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",148,0.453,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",149,0.452,0,"no-go","l","hsam_t1","other-first"
"CNTRL16","CTRL",150,0.425,1,"go","l","hsam_t1","other-first"
"CNTRL16","CTRL",151,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",152,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",153,0.482,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",154,0.474,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",155,0.519,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",156,0.301,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",157,0.384,1,"go","l","hsam_t1","other-first"
"CNTRL16","CTRL",158,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",159,0.434,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",160,0.493,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",161,0.42,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",162,0.482,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",163,0.4,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",164,0.352,1,"go","l","hsam_t1","other-first"
"CNTRL16","CTRL",165,0.435,1,"go","l","hsam_t1","other-first"
"CNTRL16","CTRL",166,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",167,0.36,1,"go","l","hsam_t1","other-first"
"CNTRL16","CTRL",168,0.352,1,"go","l","hsam_t1","other-first"
"CNTRL16","CTRL",169,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",170,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",171,0.487,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",172,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",173,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",174,0.443,1,"go","l","hsam_t1","other-first"
"CNTRL16","CTRL",175,0.469,1,"go","l","hsam_t1","other-first"
"CNTRL16","CTRL",176,0.449,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",177,0.383,1,"go","l","hsam_t1","other-first"
"CNTRL16","CTRL",178,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",179,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",180,0.435,1,"go","l","hsam_t1","other-first"
"CNTRL16","CTRL",181,0.426,1,"go","l","hsam_t1","other-first"
"CNTRL16","CTRL",182,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",183,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",184,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",185,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",186,0.45,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",187,0.536,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",188,0.368,1,"go","l","hsam_t1","other-first"
"CNTRL16","CTRL",189,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",190,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",191,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",192,0.601,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",193,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",194,0.402,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",195,0.453,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",196,0.422,1,"go","l","hsam_t1","other-first"
"CNTRL16","CTRL",197,0.51,1,"go","a","hsam_t1","other-first"
"CNTRL16","CTRL",198,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",199,NA,1,"no-go","","hsam_t1","other-first"
"CNTRL16","CTRL",200,0.368,1,"go","l","hsam_t1","other-first"
"HM01","HSAM",1,0.7601,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",2,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",3,0.3934,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",4,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",5,0.4523,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",6,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",7,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",8,0.4337,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",9,0.4304,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",10,0.852,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",11,0.4205,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",12,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",13,0.4559,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",14,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",15,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",16,0.3541,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",17,0.3447,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",18,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",19,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",20,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",21,0.4005,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",22,0.4622,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",23,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",24,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",25,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",26,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",27,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",28,0.3505,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",29,0.2875,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",30,0.3036,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",31,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",32,0.3601,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",33,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",34,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",35,0.4132,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",36,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",37,0.4169,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",38,0.4169,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",39,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",40,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",41,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",42,0.3829,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",43,0.3905,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",44,0.4524,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",45,0.3638,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",46,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",47,0.344,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",48,0.4874,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",49,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",50,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",51,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",52,0.3607,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",53,0.3129,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",54,0.2599,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",55,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",56,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",57,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",58,0.3259,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",59,0.4352,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",60,0.3165,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",61,0.2964,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",62,0.4609,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",63,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",64,0.3846,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",65,0.3378,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",66,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",67,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",68,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",69,0.4001,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",70,0.3617,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",71,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",72,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",73,0.3148,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",74,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",75,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",76,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",77,0.3959,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",78,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",79,0.3338,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",80,0.3163,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",81,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",82,0.3845,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",83,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",84,0.3107,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",85,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",86,0.3936,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",87,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",88,0.3179,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",89,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",90,0.3671,1,"go","a","hsam_q1","self-first"
"HM01","HSAM",91,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",92,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",93,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",94,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",95,0.3037,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",96,0.2966,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",97,0.2713,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",98,0.2835,1,"go","l","hsam_q1","self-first"
"HM01","HSAM",99,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",100,NA,1,"no-go","","hsam_q1","self-first"
"HM01","HSAM",101,NA,1,"no-go","","hsam_q1","other-first"
"HM01","HSAM",102,NA,1,"no-go","","hsam_q1","other-first"
"HM01","HSAM",103,0.3439,1,"go","a","hsam_q1","other-first"
"HM01","HSAM",104,0.5278,1,"go","a","hsam_q1","other-first"
"HM01","HSAM",105,NA,1,"no-go","","hsam_q1","other-first"
"HM01","HSAM",106,0.3522,1,"go","l","hsam_q1","other-first"
"HM01","HSAM",107,0.4186,1,"go","a","hsam_q1","other-first"
"HM01","HSAM",108,NA,1,"no-go","","hsam_q1","other-first"
"HM01","HSAM",109,NA,1,"no-go","","hsam_q1","other-first"
"HM01","HSAM",110,0.4362,1,"go","l","hsam_q1","other-first"
"HM01","HSAM",111,0.4448,1,"go","a","hsam_q1","other-first"
"HM01","HSAM",112,NA,1,"no-go","","hsam_q1","other-first"
"HM01","HSAM",113,NA,1,"no-go","","hsam_q1","other-first"
"HM01","HSAM",114,NA,1,"no-go","","hsam_q1","other-first"
"HM01","HSAM",115,NA,1,"no-go","","hsam_q1","other-first"
"HM01","HSAM",116,NA,1,"no-go","","hsam_q1","other-first"
"HM01","HSAM",117,0.4364,1,"go","l","hsam_q1","other-first"
"HM01","HSAM",118,0.3136,1,"go","l","hsam_q1","other-first"
"HM01","HSAM",119,NA,1,"no-go","","hsam_q1","other-first"
"HM01","HSAM",120,0.3337,1,"go","l","hsam_q1","other-first"
"HM01","HSAM",121,NA,1,"no-go","","hsam_q1","other-first"
"HM01","HSAM",122,NA,1,"no-go","","hsam_q1","other-first"
"HM01","HSAM",123,0.3446,1,"go","a","hsam_q1","other-first"
"HM01","HSAM",124,NA,1,"no-go","","hsam_q1","other-first"
"HM01","HSAM",125,0.3108,1,"go","l","hsam_q1","other-first"
"HM01","HSAM",126,0.3103,1,"go","l","hsam_q1","other-first"
"HM01","HSAM",127,0.3168,1,"go","l","hsam_q1","other-first"
"HM01","HSAM",128,0.3177,1,"go","l","hsam_q1","other-first"
"HM01","HSAM",129,0.3627,1,"go","a","hsam_q1","other-first"
"HM01","HSAM",130,NA,1,"no-go","","hsam_q1","other-first"
"HM01","HSAM",131,NA,1,"no-go","","hsam_q1","other-first"
"HM01","HSAM",132,0.4727,1,"go","l","hsam_q1","other-first"
"HM01","HSAM",133,0.4349,1,"go","a","hsam_q1","other-first"
"HM01","HSAM",134,NA,1,"no-go","","hsam_q1","other-first"
"HM01","HSAM",135,0.4284,1,"go","a","hsam_q1","other-first"
"HM01","HSAM",136,0.3352,1,"go","l","hsam_q1","other-first"
"HM01","HSAM",137,NA,1,"no-go","","hsam_q1","other-first"
"HM01","HSAM",138,0.3727,1,"go","a","hsam_q1","other-first"
"HM01","HSAM",139,NA,1,"no-go","","hsam_q1","other-first"
"HM01","HSAM",140,NA,1,"no-go","","hsam_q1","other-first"
"HM01","HSAM",141,0.4636,1,"go","a","hsam_q1","other-first"
"HM01","HSAM",142,NA,1,"no-go","","hsam_q1","other-first"
"HM01","HSAM",143,0.4021,1,"go","l","hsam_q1","other-first"
"HM01","HSAM",144,NA,1,"no-go","","hsam_q1","other-first"
"HM01","HSAM",145,0.3767,1,"go","a","hsam_q1","other-first"
"HM01","HSAM",146,0.3596,1,"go","l","hsam_q1","other-first"
"HM01","HSAM",147,0.3697,1,"go","a","hsam_q1","other-first"
"HM01","HSAM",148,NA,1,"no-go","","hsam_q1","other-first"
